0.030082,17.398,0.14177,3.9255,2.8466,1.0735
-0.12992,72.372,-0.11259,63.699,2.8869,5.4729
-0.05947,48.002,0.033111,43.388,3.1123,-15.762
-0.10915,9.5297,-0.03588,10.886,2.797,4.5569
-0.23776,-19.827,-0.2474,-2.4958,2.8496,6.8736
-0.45296,-18.863,-0.29137,-22.796,2.8279,2.8243
-0.0032344,45.306,0.12481,56.752,2.3277,7.739
-0.26634,87.202,-0.1544,67.23,3.0352,7.0724
-0.1969,35.68,-0.15147,21.685,2.9676,5.3287
-0.14174,-12.068,-0.034832,-8.1494,2.3206,3.1697
0.10772,51.546,0.17879,15.516,2.3368,9.7394
0.20361,-81.831,0.35104,-113.57,3.6482,1.4321
