-0.3378,28.348,-0.33237,22.025,3.4483,6.6036
-0.11079,38.012,-0.0088744,0.89268,3.4796,14.059
-0.058629,30.381,0.0030327,26.113,3.6167,8.8005
-0.42497,-6.0148,-0.24854,-29.876,3.7173,8.4764
-0.52829,92.899,-0.65594,120.25,4.8898,-6.4235
-0.11703,-4.7658,-0.055321,-23.534,3.2565,18.548
-0.2161,26.893,-0.23848,26.63,4.0198,0.49777
-0.0019083,14.007,0.18022,-32.824,3.9939,14.032
-0.12119,-13.627,-0.054389,-55.944,3.85,13.632
-0.16647,62.517,-0.18002,53.999,4.2341,6.7899
-0.11322,9.9045,-0.12025,9.7075,3.9646,18.352
-0.087202,25.72,-0.098507,36.757,3.5234,8.3172
