0.24931,-55.144,0.35078,-96.19,1.9292,5.5281
0.34904,3.1987,0.24583,-9.1309,1.733,0.54184
0.17533,-90.624,0.20219,-84.592,3.5621,5.707
-0.035432,20.863,0.035071,11.263,2.5412,-16.374
0.55735,-91.114,0.64151,-134.68,2.1823,8.1647
-0.025263,12.442,-0.064312,1.6729,1.1407,-1.1
0.40066,34.494,0.17111,60.249,0.6331,2.3974
0.21838,18.364,0.25888,-8.979,2.5914,0
-0.0072771,17.842,0.018981,13.201,2.5225,-4.627
0.30922,7.4685,0.29222,-1.871,2.4342,-3.8692
0.13312,-44.405,0.1194,-17.625,1.3564,0.35818
0.31075,18.924,0.33498,-8.5719,1.1191,3.6715
