-0.073386,-2.9474,-0.0055754,4.6055,2.7975,-4.0716
-0.21308,12.733,-0.1709,21.263,2.9603,-11.793
-0.011691,5.4139,0.039043,-38.333,2.471,0.51367
-0.14199,59.807,-0.057848,45.812,2.6667,-0.7571
-0.30403,5.5171,-0.23477,17.789,3.0142,0.47622
-0.03192,13.634,-0.027075,-13.456,2.5102,3.4477
-0.020657,-3.1381,0.018287,-14.658,2.6485,3.4808
-0.59733,96.722,-0.55059,125.2,3.3403,-4.6587
-0.055465,25.232,0.0071896,34.204,3.0779,-12.096
0.081446,-5.1756,0.15979,-19.248,2.6837,-2.9883
-0.0093324,-32.912,0.13591,-72.639,2.8108,0.99929
-0.049465,-16.758,-0.0049301,-33.345,2.487,-1.7773
