0.20029,-9.1645,0.33462,-47.578,3.0682,-6.2095
0.31982,-26.18,0.42444,-57,2.7662,-8.6982
0.29714,-67.727,0.47267,-82.316,2.7275,0.72409
-0.040407,10.079,0.1087,2.7,3.2917,-2.8059
0.19849,-93.202,0.39643,-119.28,6,-4.266
0.12501,-41.991,0.25456,-52.694,2.8322,-0.86415
0.11053,-73.175,0.20034,-73.116,3.5078,-2.2944
0.2978,9.668,0.3605,26.202,2.5717,-6.7254
0.34685,-0.085467,0.4244,-36.344,2.2826,6.6256
0.093151,-38.493,0.20986,-20.341,1.953,0.73423
0.15918,33.394,0.13061,67.24,2.6241,-9.1438
0.25674,4.947,0.37161,-11.902,3.1617,-2.0971
