-0.43962,7.3168,-0.31237,2.0456,2.5321,-9.4374
-0.24035,-13.981,-0.26189,11.95,2.2678,-7.3782
0.14326,52.251,0.20514,30.611,3.4809,0
-0.10641,65.357,-0.067552,59.907,4.391,0
-0.29161,76.958,-0.29004,96.083,4.1259,0
-0.051917,56.484,-0.026558,83.222,2.4798,-8.7388
-0.14518,-8.6244,-0.083398,-24.803,2.8495,-9.7615
0.037374,10.231,0.095594,-21.743,1.8468,-7.6481
-0.24522,11.171,-0.29534,31.611,1.566,-0.77106
-0.069797,8.4916,-0.10239,-31.403,1.7576,-5.4442
-0.24144,28.068,-0.25658,66.969,2.3182,-6.045
-0.19945,11.071,-0.16046,-3.0908,1.878,-6.529
