-0.021308,11.768,0.063156,12.998,3.8274,3.4549
0.18747,-79.81,0.38228,-120.23,4.8575,5.8284
-0.38449,49.597,-0.35628,50.981,4.5924,8.0171
0.37675,-47.005,0.52509,-70.959,3.4474,16.281
-0.041732,-12.87,0.044551,-20.516,3.8853,0
-0.12403,21.698,0.048967,39.532,4.2189,8.8312
-0.10603,-6.642,0.056026,-0.78513,4.0383,2.4651
0.30448,-40.956,0.55806,-111.47,3.7444,19.978
-0.38388,95.817,-0.30307,123.2,6,0
-0.11194,-19.628,-0.086072,-21.179,3.597,8.324
0.15436,0.54958,0.17824,-1.7186,3.9546,0
0.10872,-16.637,0.2272,-43.496,4.0816,1.4161
