-0.44331,93.683,-0.47211,139.47,3.2889,0.054298
-0.45524,19.387,-0.4076,10.939,2.472,-1.8969
0.059178,18.632,-0.026994,8.872,2.9804,-11.108
-0.024654,23.706,-0.071381,23.449,2.3269,-3.8058
-0.0045578,-3.4877,-0.095291,31.845,2.0808,-6.8759
0.012882,10.941,0.008341,23.643,2.3431,0.094647
-0.11375,6.1129,-0.19275,39.347,2.4002,-5.1182
-0.065555,40.462,-0.12748,51.662,2.8246,-4.6927
-0.12794,-67.796,-0.1166,-63.451,2.3635,3.6323
-0.051891,19.102,-0.091028,19.055,2.8469,9.5431
0.043591,1.9164,0.02823,8.0991,2.8951,-5.2668
-0.296,60.374,-0.42859,60.102,2.889,3.3254
